Personal Pronouns,Demonstrative Pronouns,Quidam,Reflexive Pronouns,Iste,Alius,Ipse,Idem,Priusquam,Antequam,Quominus,Dum,Quin,Ut,Conditionals,Prepositions,Interrogative Sentences,Superlatives,Atque + consonant,Relative Clauses,Mean Length Relative Clauses,Gerunds and Gerundives,Cum,Conjunctions,Vocatives,Mean Sentence Length,Characters,Words,Corpus Name,Sentences,Type
0.00097,0.00189,0.00000,0.00028,0.00028,0.00020,0.00068,0.00000,0.00000,0.00000,0.00000,0.00060,0.00004,0.00032,0.00040,0.00387,0.00064,0.00016,,0.00157,,0.00028,0.00012,,,69.71910,24820,4422,tesserae/texts/la/corippus.johannis/corippus.johannis.part.8.tess,356,
0.00129,0.00433,0.00017,0.00113,0.00113,0.00061,0.00107,0.00046,0.00002,0.00003,0.00001,0.00013,0.00005,0.00129,0.00071,0.00296,0.00040,0.00037,,0.00579,,0.00039,0.00055,,,108.66779,450754,78423,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni.tess,4148,
0.00081,0.00463,0.00025,0.00125,0.00125,0.00054,0.00106,0.00063,0.00002,0.00002,0.00000,0.00017,0.00006,0.00146,0.00054,0.00363,0.00042,0.00054,,0.00561,,0.00044,0.00063,,,114.89928,47913,8204,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.10.tess,417,
0.00057,0.00495,0.00014,0.00110,0.00110,0.00053,0.00119,0.00046,0.00005,0.00002,0.00000,0.00002,0.00007,0.00103,0.00062,0.00250,0.00021,0.00046,,0.00495,,0.00030,0.00039,,,119.27869,43656,7538,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.3.tess,366,
0.00087,0.00393,0.00020,0.00110,0.00110,0.00059,0.00099,0.00046,0.00002,0.00000,0.00002,0.00012,0.00004,0.00122,0.00066,0.00292,0.00037,0.00032,,0.00533,,0.00039,0.00057,,,111.75593,80129,13861,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.4.tess,717,
0.00111,0.00409,0.00010,0.00121,0.00121,0.00055,0.00111,0.00045,0.00000,0.00004,0.00002,0.00002,0.00010,0.00135,0.00088,0.00266,0.00022,0.00037,,0.00536,,0.00033,0.00039,,,114.67265,51144,8871,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.5.tess,446,
0.00221,0.00478,0.00018,0.00145,0.00145,0.00070,0.00099,0.00041,0.00000,0.00000,0.00002,0.00022,0.00004,0.00120,0.00095,0.00280,0.00079,0.00038,,0.00628,,0.00032,0.00048,,,107.11154,55698,9729,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.6.tess,520,
0.00196,0.00476,0.00014,0.00089,0.00089,0.00059,0.00112,0.00044,0.00002,0.00002,0.00002,0.00024,0.00009,0.00163,0.00091,0.00296,0.00042,0.00044,,0.00700,,0.00028,0.00059,,,98.71675,57157,10105,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.7.tess,579,
0.00115,0.00411,0.00020,0.00110,0.00110,0.00067,0.00121,0.00042,0.00000,0.00006,0.00000,0.00008,0.00000,0.00124,0.00054,0.00325,0.00029,0.00023,,0.00622,,0.00062,0.00073,,,106.48470,66127,11561,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.8.tess,621,
0.00163,0.00368,0.00012,0.00094,0.00094,0.00074,0.00090,0.00043,0.00004,0.00008,0.00002,0.00016,0.00006,0.00116,0.00055,0.00292,0.00047,0.00031,,0.00535,,0.00039,0.00057,,,101.51452,48930,8554,tesserae/texts/la/curtius_rufus.historiae_alexandri_magni/curtius_rufus.historiae_alexandri_magni.part.9.tess,482,
0.00018,0.00160,0.00000,0.00043,0.00043,0.00007,0.00028,0.00007,0.00000,0.00000,0.00000,0.00039,0.00000,0.00018,0.00043,0.00459,0.00064,0.00007,,0.00480,,0.00039,0.00032,,,149.52128,28110,5073,tesserae/texts/la/dracontius.de_laudibus.dei/dracontius.de_laudibus_dei.part.1.tess,188,
0.00257,0.00124,0.00000,0.00055,0.00055,0.00000,0.00036,0.00016,0.00000,0.00000,0.00000,0.00010,0.00003,0.00062,0.00072,0.00342,0.00085,0.00007,,0.00443,,0.00055,0.00033,,,145.50237,30701,5552,tesserae/texts/la/dracontius.de_laudibus.dei/dracontius.de_laudibus_dei.part.2.tess,211,
0.00146,0.00146,0.00000,0.00057,0.00057,0.00011,0.00046,0.00007,0.00000,0.00000,0.00000,0.00025,0.00000,0.00039,0.00075,0.00361,0.00125,0.00025,,0.00543,,0.00032,0.00029,,,125.60538,28010,5073,tesserae/texts/la/dracontius.de_laudibus.dei/dracontius.de_laudibus_dei.part.3.tess,223,
0.00144,0.00143,0.00000,0.00052,0.00052,0.00006,0.00037,0.00010,0.00000,0.00000,0.00000,0.00024,0.00001,0.00040,0.00063,0.00386,0.00091,0.00013,,0.00487,,0.00043,0.00031,,,139.58360,86821,15698,tesserae/texts/la/dracontius.de_laudibus_dei.tess,622,
0.00195,0.00190,0.00000,0.00041,0.00041,0.00003,0.00033,0.00003,0.00000,0.00000,0.00000,0.00069,0.00000,0.00022,0.00069,0.00292,0.00135,0.00006,,0.00366,,0.00025,0.00011,,,115.01899,36346,6473,tesserae/texts/la/dracontius.orestes.tess,316,
0.00209,0.00179,0.00000,0.00030,0.00030,0.00001,0.00059,0.00001,0.00000,0.00000,0.00000,0.00043,0.00000,0.00039,0.00122,0.00331,0.00116,0.00002,,0.00414,,0.00032,0.00040,,,120.54047,87874,16083,tesserae/texts/la/dracontius.romulea.tess,729,
0.00378,0.00252,0.00000,0.00000,0.00000,0.00000,0.00126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00252,0.00000,0.00252,0.00000,0.00000,,0.00883,,0.00252,0.00000,,,158.60000,793,145,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.1.tess,5,
0.00228,0.00174,0.00000,0.00031,0.00031,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00031,0.00000,0.00036,0.00071,0.00295,0.00076,0.00004,,0.00331,,0.00054,0.00045,,,117.21466,22388,4085,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.10.tess,191,
0.00250,0.00233,0.00000,0.00083,0.00083,0.00000,0.00117,0.00017,0.00000,0.00000,0.00000,0.00033,0.00000,0.00083,0.00100,0.00366,0.00133,0.00000,,0.00400,,0.00033,0.00117,,,109.18182,6005,1135,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.2.tess,55,
0.00268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00134,0.00402,0.00402,0.00000,0.00000,,0.00134,,0.00000,0.00000,,,149.20000,746,133,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.3.tess,5,
0.00742,0.00099,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00049,0.00000,0.00396,0.00099,0.00000,,0.00593,,0.00000,0.00000,,,96.28571,2022,377,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.4.tess,21,
0.00081,0.00203,0.00000,0.00032,0.00032,0.00008,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00065,0.00195,0.00390,0.00292,0.00000,,0.00487,,0.00032,0.00057,,,91.94030,12320,2290,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.5.tess,134,
0.00266,0.00288,0.00000,0.00000,0.00000,0.00000,0.00022,0.00000,0.00000,0.00000,0.00000,0.00044,0.00000,0.00022,0.00022,0.00310,0.00022,0.00000,,0.00266,,0.00022,0.00000,,,167.07407,4511,787,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.6.tess,27,
0.00168,0.00168,0.00000,0.00017,0.00017,0.00000,0.00067,0.00000,0.00000,0.00000,0.00000,0.00017,0.00000,0.00017,0.00101,0.00437,0.00017,0.00000,,0.00437,,0.00034,0.00067,,,205.31034,5954,1064,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.7.tess,29,
0.00209,0.00131,0.00000,0.00021,0.00021,0.00000,0.00070,0.00000,0.00000,0.00000,0.00000,0.00062,0.00000,0.00021,0.00107,0.00308,0.00090,0.00004,,0.00455,,0.00021,0.00021,,,125.62371,24371,4455,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.8.tess,194,
0.00173,0.00230,0.00000,0.00046,0.00046,0.00000,0.00035,0.00000,0.00000,0.00000,0.00000,0.00046,0.00000,0.00023,0.00288,0.00299,0.00173,0.00000,,0.00426,,0.00000,0.00023,,,129.68657,8689,1598,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.9.tess,67,
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01333,0.00000,0.00000,,0.00000,,0.00000,0.00000,,,75.00000,75,14,tesserae/texts/la/dracontius.romulea/dracontius.romulea.part.fragments.tess,1,
0.00216,0.00153,0.00000,0.00018,0.00018,0.00009,0.00144,0.00036,0.00000,0.00000,0.00000,0.00036,0.00000,0.00072,0.00108,0.00216,0.00135,0.00027,,0.00514,,0.00000,0.00036,,,88.78400,11098,2106,tesserae/texts/la/dracontius.satisfactio.tess,125,
0.00327,0.00188,0.00000,0.00139,0.00139,0.00005,0.00015,0.00040,0.00010,0.00000,0.00000,0.00020,0.00000,0.00030,0.00069,0.00282,0.00020,0.00020,,0.00391,,0.00025,0.00005,,,170.79661,20198,3554,tesserae/texts/la/ennius.annales.tess,118,
0.00238,0.00210,0.00002,0.00022,0.00022,0.00002,0.00019,0.00005,0.00000,0.00000,0.00000,0.00061,0.00000,0.00050,0.00080,0.00233,0.00074,0.00006,,0.00588,,0.00043,0.00028,,,78.12192,63435,11577,tesserae/texts/la/ennodius.opera.tess,812,
0.00002,0.00455,0.00018,0.00098,0.00098,0.00020,0.00078,0.00035,0.00000,0.00000,0.00000,0.00008,0.00002,0.00109,0.00021,0.00442,0.00000,0.00101,,0.00423,,0.00034,0.00076,,,95.34775,112415,19926,tesserae/texts/la/eutropius.brevarium.tess,1179,
0.00018,0.00387,0.00034,0.00099,0.00099,0.00031,0.00133,0.00030,0.00001,0.00000,0.00001,0.00019,0.00004,0.00150,0.00076,0.00384,0.00048,0.00061,,0.00365,,0.00021,0.00084,,,108.46999,159017,27859,tesserae/texts/la/florus.epitome_bellorum_omnium_annorum.tess,1466,
0.00158,0.00669,0.00062,0.00070,0.00070,0.00075,0.00062,0.00068,0.00003,0.00000,0.00000,0.00006,0.00010,0.00113,0.00100,0.00425,0.00042,0.00065,,0.00638,,0.00061,0.00071,,,141.31550,676336,126364,tesserae/texts/la/gellius.attic_nights.tess,4786,
0.00116,0.00670,0.00030,0.00061,0.00061,0.00074,0.00081,0.00046,0.00004,0.00002,0.00000,0.00005,0.00005,0.00109,0.00103,0.00349,0.00039,0.00086,,0.00621,,0.00093,0.00058,,,153.77358,57050,10724,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.1.tess,371,
0.00115,0.00625,0.00066,0.00051,0.00051,0.00068,0.00056,0.00054,0.00000,0.00000,0.00000,0.00005,0.00002,0.00083,0.00110,0.00420,0.00049,0.00085,,0.00620,,0.00049,0.00083,,,128.74843,40942,7897,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.10.tess,318,
0.00226,0.00662,0.00034,0.00100,0.00100,0.00077,0.00077,0.00061,0.00004,0.00000,0.00000,0.00008,0.00027,0.00123,0.00153,0.00413,0.00019,0.00065,,0.00708,,0.00069,0.00103,,,139.68449,26121,4844,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.11.tess,187,
0.00184,0.00646,0.00090,0.00094,0.00094,0.00058,0.00100,0.00058,0.00006,0.00000,0.00000,0.00013,0.00006,0.00123,0.00116,0.00352,0.00061,0.00052,,0.00710,,0.00077,0.00068,,,156.42929,30973,5687,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.12.tess,198,
0.00195,0.00721,0.00067,0.00060,0.00060,0.00077,0.00054,0.00107,0.00002,0.00000,0.00000,0.00000,0.00010,0.00123,0.00081,0.00447,0.00044,0.00052,,0.00635,,0.00040,0.00085,,,133.26720,50375,9626,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.13.tess,378,
0.00117,0.00666,0.00092,0.00050,0.00050,0.00099,0.00074,0.00135,0.00007,0.00004,0.00000,0.00007,0.00004,0.00149,0.00145,0.00567,0.00057,0.00050,,0.00705,,0.00089,0.00057,,,212.21805,28225,5051,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.14.tess,133,
0.00196,0.00690,0.00055,0.00080,0.00080,0.00043,0.00034,0.00086,0.00003,0.00000,0.00000,0.00000,0.00003,0.00129,0.00092,0.00509,0.00009,0.00104,,0.00579,,0.00067,0.00107,,,133.67623,32617,6035,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.15.tess,244,
0.00119,0.00718,0.00086,0.00089,0.00089,0.00076,0.00056,0.00040,0.00010,0.00000,0.00000,0.00003,0.00007,0.00115,0.00115,0.00435,0.00030,0.00046,,0.00708,,0.00053,0.00049,,,146.00481,30369,5721,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.16.tess,208,
0.00094,0.00679,0.00052,0.00076,0.00076,0.00041,0.00083,0.00065,0.00002,0.00000,0.00000,0.00007,0.00028,0.00113,0.00072,0.00429,0.00030,0.00074,,0.00590,,0.00050,0.00067,,,151.13158,45944,8510,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.17.tess,304,
0.00217,0.00635,0.00057,0.00099,0.00099,0.00065,0.00084,0.00076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00099,0.00103,0.00418,0.00061,0.00087,,0.00673,,0.00042,0.00099,,,147.03352,26319,4839,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.18.tess,179,
0.00247,0.00617,0.00067,0.00056,0.00056,0.00053,0.00032,0.00035,0.00004,0.00000,0.00000,0.00011,0.00018,0.00102,0.00074,0.00398,0.00071,0.00085,,0.00543,,0.00049,0.00067,,,153.31351,28363,5401,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.19.tess,185,
0.00134,0.00624,0.00080,0.00058,0.00058,0.00130,0.00041,0.00069,0.00000,0.00000,0.00000,0.00011,0.00013,0.00119,0.00071,0.00414,0.00039,0.00041,,0.00642,,0.00065,0.00052,,,131.39512,53872,10344,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.2.tess,410,
0.00465,0.00568,0.00060,0.00039,0.00039,0.00077,0.00069,0.00052,0.00000,0.00000,0.00000,0.00004,0.00013,0.00086,0.00168,0.00426,0.00099,0.00065,,0.00624,,0.00052,0.00039,,,118.02030,23250,4326,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.20.tess,197,
0.00095,0.00744,0.00034,0.00046,0.00046,0.00098,0.00057,0.00092,0.00000,0.00000,0.00000,0.00006,0.00017,0.00080,0.00101,0.00396,0.00029,0.00057,,0.00609,,0.00046,0.00080,,,148.14468,34814,6439,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.3.tess,235,
0.00127,0.00716,0.00076,0.00041,0.00041,0.00076,0.00041,0.00067,0.00000,0.00000,0.00000,0.00000,0.00006,0.00130,0.00105,0.00455,0.00038,0.00041,,0.00678,,0.00076,0.00048,,,124.67857,31419,5839,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.4.tess,252,
0.00164,0.00721,0.00070,0.00094,0.00094,0.00058,0.00052,0.00052,0.00003,0.00000,0.00000,0.00003,0.00003,0.00085,0.00082,0.00461,0.00015,0.00061,,0.00645,,0.00073,0.00079,,,132.01200,33003,6050,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.5.tess,250,
0.00149,0.00708,0.00044,0.00088,0.00088,0.00069,0.00049,0.00044,0.00005,0.00000,0.00005,0.00007,0.00020,0.00130,0.00108,0.00419,0.00056,0.00034,,0.00605,,0.00054,0.00076,,,139.32423,40822,7595,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.6.tess,293,
0.00105,0.00631,0.00057,0.00117,0.00117,0.00061,0.00081,0.00061,0.00000,0.00000,0.00000,0.00020,0.00000,0.00134,0.00109,0.00401,0.00069,0.00089,,0.00554,,0.00045,0.00089,,,135.79121,24714,4563,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.7.tess,182,
0.00214,0.00256,0.00214,0.00043,0.00043,0.00043,0.00043,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00043,0.00000,0.00726,0.00000,0.00171,,0.00726,,0.00000,0.00085,,,117.05000,2341,405,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.8.tess,20,
0.00090,0.00640,0.00056,0.00073,0.00073,0.00073,0.00063,0.00080,0.00000,0.00000,0.00000,0.00007,0.00010,0.00108,0.00070,0.00445,0.00021,0.00066,,0.00692,,0.00073,0.00056,,,135.07981,28772,5365,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.9.tess,213,
0.00182,0.00696,0.00099,0.00050,0.00050,0.00199,0.00066,0.00066,0.00000,0.00000,0.00000,0.00017,0.00017,0.00182,0.00083,0.00232,0.00017,0.00033,,0.00746,,0.00066,0.00033,,,207.96552,6031,1103,tesserae/texts/la/gellius.attic_nights/gellius.attic_nights.part.pr.tess,29,
0.00058,0.00310,0.00013,0.00091,0.00091,0.00036,0.00013,0.00016,0.00004,0.00002,0.00001,0.00015,0.00004,0.00090,0.00036,0.00335,0.00002,0.00086,,0.00256,,0.00067,0.00035,,,117.44620,171354,30025,tesserae/texts/la/glass.washingtonii_vita.tess,1459,
0.00250,0.00228,0.00006,0.00051,0.00051,0.00006,0.00023,0.00034,0.00000,0.00000,0.00000,0.00017,0.00006,0.00131,0.00210,0.00171,0.00102,0.00006,,0.00421,,0.00040,0.00023,,,120.41096,17580,3236,tesserae/texts/la/horace.ars_poetica.tess,146,
0.00165,0.00055,0.00000,0.00000,0.00000,0.00055,0.00000,0.00055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00055,0.00110,0.00110,0.00000,0.00000,,0.00385,,0.00000,0.00000,,,151.58333,1819,325,tesserae/texts/la/horace.carmen_saeculare.tess,12,
0.00493,0.00247,0.00007,0.00053,0.00053,0.00013,0.00027,0.00038,0.00000,0.00000,0.00000,0.00038,0.00004,0.00157,0.00272,0.00194,0.00188,0.00009,,0.00563,,0.00044,0.00031,,,122.72422,54735,10353,tesserae/texts/la/horace.epistles.tess,446,
0.00429,0.00232,0.00000,0.00000,0.00000,0.00017,0.00017,0.00000,0.00000,0.00000,0.00000,0.00012,0.00012,0.00197,0.00064,0.00191,0.00220,0.00017,,0.00296,,0.00023,0.00046,,,119.79861,17251,3150,tesserae/texts/la/horace.epodes.tess,144,
0.00429,0.00130,0.00000,0.00018,0.00018,0.00016,0.00014,0.00013,0.00000,0.00003,0.00000,0.00030,0.00004,0.00039,0.00082,0.00216,0.00127,0.00001,,0.00315,,0.00026,0.00016,,,128.77629,77137,13891,tesserae/texts/la/horace.odes.tess,599,
0.00507,0.00114,0.00000,0.00017,0.00017,0.00022,0.00026,0.00000,0.00000,0.00000,0.00000,0.00039,0.00004,0.00057,0.00044,0.00179,0.00175,0.00000,,0.00350,,0.00039,0.00022,,,116.72449,22878,4163,tesserae/texts/la/horace.odes/horace.odes.part.1.tess,196,
0.00444,0.00113,0.00000,0.00021,0.00021,0.00007,0.00014,0.00035,0.00000,0.00000,0.00000,0.00021,0.00007,0.00007,0.00085,0.00176,0.00155,0.00007,,0.00190,,0.00014,0.00007,,,131.45370,14197,2517,tesserae/texts/la/horace.odes/horace.odes.part.2.tess,108,
0.00372,0.00154,0.00000,0.00024,0.00024,0.00020,0.00008,0.00016,0.00000,0.00008,0.00000,0.00036,0.00004,0.00032,0.00127,0.00238,0.00103,0.00000,,0.00285,,0.00012,0.00008,,,128.81122,25247,4543,tesserae/texts/la/horace.odes/horace.odes.part.3.tess,196,
0.00391,0.00128,0.00000,0.00007,0.00007,0.00007,0.00007,0.00007,0.00000,0.00000,0.00000,0.00013,0.00000,0.00054,0.00061,0.00277,0.00067,0.00000,,0.00432,,0.00040,0.00027,,,149.64646,14815,2668,tesserae/texts/la/horace.odes/horace.odes.part.4.tess,99,
0.00568,0.00521,0.00015,0.00071,0.00071,0.00033,0.00037,0.00020,0.00000,0.00001,0.00000,0.00031,0.00014,0.00218,0.00177,0.00183,0.00291,0.00019,,0.00473,,0.00027,0.00057,,,88.77376,78476,15099,tesserae/texts/la/horace.satires.tess,884,
0.00583,0.00601,0.00031,0.00078,0.00078,0.00039,0.00029,0.00016,0.00000,0.00003,0.00000,0.00039,0.00010,0.00243,0.00173,0.00180,0.00209,0.00034,,0.00531,,0.00024,0.00063,,,98.56443,38243,7352,tesserae/texts/la/horace.satires/horace.satires.part.1.tess,388,
0.00554,0.00445,0.00000,0.00065,0.00065,0.00027,0.00045,0.00025,0.00000,0.00000,0.00000,0.00022,0.00017,0.00194,0.00181,0.00186,0.00368,0.00005,,0.00418,,0.00030,0.00052,,,81.11492,40233,7747,tesserae/texts/la/horace.satires/horace.satires.part.2.tess,496,
0.00122,0.00281,0.00000,0.00072,0.00072,0.00020,0.00040,0.00007,0.00000,0.00000,0.00000,0.00030,0.00007,0.00042,0.00040,0.00224,0.00057,0.00027,,0.00269,,0.00012,0.00022,,,117.09038,40162,6953,tesserae/texts/la/italicus.ilias_latina.tess,343,
0.00355,0.00507,0.00023,0.00074,0.00074,0.00063,0.00066,0.00031,0.00001,0.00004,0.00000,0.00014,0.00004,0.00185,0.00134,0.00413,0.00093,0.00047,,0.00686,,0.00060,0.00037,,,131.01106,1669605,301818,tesserae/texts/la/jerome.epistulae.tess,12744,
0.00542,0.00857,0.00009,0.00048,0.00048,0.00017,0.00063,0.00006,0.00001,0.00003,0.00000,0.00004,0.00001,0.00138,0.00070,0.00398,0.00003,0.00025,,0.00516,,0.00041,0.00048,,,2797.60064,3502596,651677,tesserae/texts/la/jerome.vulgate.tess,1252,
0.00586,0.00825,0.00001,0.00065,0.00065,0.00022,0.00058,0.00010,0.00002,0.00009,0.00000,0.00001,0.00003,0.00136,0.00060,0.00365,0.00000,0.00010,,0.00595,,0.00023,0.00043,,,133888.00000,133888,25217,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.1.genesis.tess,1,
0.00549,0.00801,0.00007,0.00059,0.00059,0.00007,0.00033,0.00001,0.00000,0.00001,0.00000,0.00004,0.00004,0.00160,0.00053,0.00437,0.00000,0.00019,,0.00457,,0.00029,0.00076,,,75024.00000,75024,14512,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.10.2_samuel.tess,1,
0.00445,0.00833,0.00008,0.00055,0.00055,0.00007,0.00043,0.00002,0.00000,0.00001,0.00000,0.00002,0.00000,0.00141,0.00042,0.00372,0.00000,0.00020,,0.00529,,0.00033,0.00046,,,90866.00000,90866,17225,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.11.1_kings.tess,1,
0.00187,0.00775,0.00000,0.00031,0.00031,0.00010,0.00048,0.00001,0.00000,0.00001,0.00000,0.00003,0.00000,0.00128,0.00019,0.00435,0.00000,0.00061,,0.00336,,0.00075,0.00041,,,77419.00000,77419,14343,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.12.1_chronicles.tess,1,
0.00282,0.01034,0.00007,0.00057,0.00057,0.00002,0.00032,0.00007,0.00000,0.00005,0.00000,0.00000,0.00000,0.00134,0.00045,0.00383,0.00000,0.00004,,0.00592,,0.00024,0.00046,,,84811.00000,84811,15965,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.13.2_kings.tess,1,
0.00251,0.00774,0.00006,0.00053,0.00053,0.00014,0.00037,0.00004,0.00000,0.00001,0.00000,0.00002,0.00000,0.00158,0.00033,0.00390,0.00000,0.00044,,0.00535,,0.00029,0.00031,,,99866.00000,99866,17939,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.14.2_chronicles.tess,1,
0.00371,0.00789,0.00000,0.00025,0.00025,0.00004,0.00058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00198,0.00025,0.00569,0.00000,0.00014,,0.00457,,0.00050,0.00011,,,27771.00000,27771,5104,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.15.ezra.tess,1,
0.00424,0.00785,0.00000,0.00025,0.00025,0.00010,0.00069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00160,0.00020,0.00386,0.00000,0.00010,,0.00325,,0.00063,0.00036,,,39375.00000,39375,7352,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.16.nehemiah.tess,1,
0.00644,0.01079,0.00004,0.00057,0.00057,0.00030,0.00098,0.00008,0.00008,0.00004,0.00000,0.00023,0.00000,0.00212,0.00061,0.00413,0.00000,0.00000,,0.00451,,0.00038,0.00076,,,26412.00000,26412,4961,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.17.tobias.tess,1,
0.00397,0.01034,0.00000,0.00121,0.00121,0.00008,0.00083,0.00003,0.00000,0.00000,0.00000,0.00022,0.00000,0.00234,0.00052,0.00364,0.00000,0.00011,,0.00483,,0.00041,0.00077,,,36254.00000,36254,6587,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.18.judith.tess,1,
0.00112,0.00766,0.00004,0.00134,0.00134,0.00031,0.00022,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00287,0.00076,0.00421,0.00000,0.00018,,0.00771,,0.00018,0.00040,,,22320.00000,22320,3990,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.19.esther.tess,1,
0.00390,0.00715,0.00003,0.00040,0.00040,0.00018,0.00048,0.00014,0.00001,0.00002,0.00000,0.00000,0.00000,0.00165,0.00085,0.00529,0.00000,0.00035,,0.00532,,0.00034,0.00024,,,109958.00000,109958,20060,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.2.exodus.tess,1,
0.00699,0.00911,0.00006,0.00048,0.00048,0.00019,0.00063,0.00004,0.00000,0.00006,0.00000,0.00004,0.00001,0.00125,0.00164,0.00341,0.00000,0.00027,,0.00455,,0.00030,0.00058,,,67101.00000,67101,12532,tesserae/texts/la/jerome.vulgate/jerome.vulgate.part.20.job.tess,1,
